log_rate_clusters log_rate_planets_per_cluster power_law_P power_law_r1 power_law_r2 sigma_hk sigma_incl sigma_incl_near_mmr sigma_log_radius_in_cluster sigma_logperiod_per_pl_in_cluster rate mult period pratio tdur logxi depth dratio dabove dbelow dratio_above dratio_below dratio_across dist_tot_weighted
0.032067 0.443246 -0.381495 -0.785181 -5.590100 0.002048 1.232580 9.072420 0.248428 0.165815 0.000680 0.018047 0.036765 0.064009 0.051486 0.051652 0.063475 0.125575 0.148143 0.066931 0.116432 0.137869 0.202430 16.422760
-0.044098 0.289704 -0.506830 -0.477050 -5.030280 0.002098 4.091230 0.588326 0.208202 0.219480 0.000397 0.027872 0.051694 0.070816 0.034457 0.069910 0.040563 0.123128 0.127755 0.058509 0.107667 0.125000 0.224009 16.423153
-0.300881 1.198140 -0.208125 -0.556245 -4.766750 0.028558 5.427160 0.373304 0.251466 0.147492 0.000290 0.021828 0.033796 0.057165 0.055892 0.071774 0.061192 0.126387 0.148035 0.076209 0.120685 0.132530 0.249594 16.423472
-0.029776 0.265715 -0.450729 -0.438139 -4.699010 0.005556 3.267880 0.270191 0.150681 0.210412 0.000070 0.030356 0.050092 0.061494 0.039216 0.050439 0.045755 0.168526 0.118444 0.059944 0.090346 0.106507 0.266102 16.423721
0.187808 0.022386 -0.400792 -0.502482 -5.077110 0.012992 1.267790 5.662710 0.208547 0.157188 0.000340 0.031186 0.028480 0.059045 0.063281 0.051960 0.050690 0.123353 0.120426 0.071810 0.116780 0.104386 0.194283 16.423966
-0.406032 1.210800 -0.211222 -0.836934 -4.010160 0.017541 6.661050 0.573320 0.215995 0.167581 0.000827 0.017912 0.039033 0.070029 0.036505 0.071445 0.046116 0.151678 0.108019 0.084217 0.092570 0.095224 0.265145 16.424580
0.022105 0.221913 -0.490582 -0.363318 -5.770730 0.008028 1.391160 5.902580 0.273203 0.160687 0.000427 0.033146 0.041271 0.058621 0.043573 0.050884 0.039990 0.149730 0.127684 0.049001 0.139561 0.162349 0.193685 16.424909
0.117341 -0.095427 -0.532094 -0.401819 -5.570810 0.021268 2.307050 1.218790 0.234808 0.160810 0.000130 0.027467 0.060150 0.079376 0.035225 0.065115 0.035201 0.138212 0.127843 0.044455 0.128610 0.190336 0.191980 16.425373
-0.222892 0.522749 -0.433862 -0.004052 -5.715180 0.015096 4.001830 0.936423 0.247892 0.162718 0.000282 0.020425 0.028867 0.059731 0.057172 0.084338 0.054171 0.143275 0.117509 0.041954 0.125118 0.167918 0.210634 16.425758
-0.013496 0.524973 -0.252738 -0.633853 -5.435380 0.008324 5.071850 0.208110 0.272527 0.230568 0.000537 0.026338 0.038397 0.075410 0.050728 0.056241 0.043980 0.120543 0.137056 0.055274 0.118775 0.126119 0.185509 16.426300
-0.069898 0.211910 -0.540851 -0.175677 -5.596850 0.010998 2.015600 4.818040 0.213311 0.138365 0.000422 0.020935 0.045622 0.067066 0.044326 0.076830 0.047277 0.130145 0.141045 0.045751 0.118554 0.157359 0.190314 16.426870
0.101393 0.282219 -0.356872 -0.655565 -5.288950 0.014831 0.887491 9.243270 0.288260 0.149450 0.000407 0.025095 0.029656 0.075024 0.052635 0.060600 0.043291 0.158392 0.121019 0.064248 0.146552 0.177165 0.173150 16.427302
0.135656 0.298717 -0.386819 -0.865294 -4.015160 0.022592 3.769310 0.579533 0.244812 0.144610 0.000410 0.022295 0.047894 0.058265 0.032479 0.083276 0.055203 0.125602 0.103017 0.067721 0.129057 0.111342 0.180490 16.427497
0.453601 -0.276345 -0.348652 -0.984045 -4.349870 0.005558 2.394350 0.417467 0.187457 0.198222 0.000767 0.018328 0.039542 0.081079 0.060384 0.048445 0.048488 0.107340 0.125783 0.077663 0.103493 0.098780 0.162719 16.427860
-0.120489 0.380196 -0.494951 -0.166138 -5.688650 0.028020 4.064120 0.220312 0.256594 0.141163 0.000495 0.027420 0.040833 0.075746 0.037067 0.065457 0.041692 0.136619 0.124886 0.039686 0.117704 0.191667 0.214525 16.428125
0.093485 -0.058945 -0.512739 -0.318343 -5.361300 0.019458 2.887880 0.030488 0.175900 0.149391 0.000012 0.022950 0.051260 0.075599 0.043178 0.078657 0.043498 0.142560 0.131291 0.051537 0.085204 0.110774 0.239202 16.428563
0.040713 0.415925 -0.317633 -0.645089 -5.476260 0.004469 3.454830 2.100190 0.282052 0.189384 0.000240 0.016969 0.030249 0.105332 0.050243 0.091665 0.041530 0.132407 0.131097 0.049780 0.129127 0.144804 0.183829 16.428879
0.324004 0.097631 -0.334334 -1.036870 -3.949800 0.014520 1.270900 6.153560 0.178340 0.131004 0.000290 0.030267 0.031658 0.065956 0.055515 0.057395 0.052790 0.117499 0.129140 0.086988 0.096704 0.085619 0.186389 16.429182
-0.357572 0.981702 -0.201316 -0.322348 -5.212620 0.025420 5.582070 0.274431 0.228686 0.162189 0.000710 0.019402 0.031866 0.067798 0.051586 0.077032 0.047859 0.127374 0.128201 0.053462 0.109348 0.132402 0.268113 16.429330
0.230076 0.245315 -0.392138 -1.030530 -3.914120 0.004374 1.527920 6.648950 0.213369 0.134812 0.000405 0.018622 0.034475 0.089453 0.043967 0.070480 0.057545 0.121032 0.102457 0.092251 0.120876 0.124056 0.173416 16.429487
-0.163483 0.793545 -0.157864 -0.591648 -5.582740 0.015942 5.102400 0.283218 0.242829 0.179207 0.000550 0.019186 0.032604 0.078720 0.060389 0.064295 0.047630 0.125580 0.144952 0.043214 0.112001 0.157910 0.256250 16.429810
0.315807 0.122210 -0.313559 -0.978218 -4.200220 0.029340 3.647540 0.317940 0.256124 0.135272 0.000075 0.030117 0.043038 0.060591 0.043687 0.059665 0.053961 0.139639 0.115496 0.072701 0.137276 0.159674 0.166499 16.430100
0.073263 0.622927 -0.246062 -1.100290 -4.315130 0.009249 4.550000 0.189969 0.340153 0.173024 0.000230 0.013559 0.040765 0.097870 0.045536 0.060860 0.059649 0.144389 0.112362 0.087334 0.155457 0.147449 0.165412 16.430380
0.081518 0.244472 -0.458760 -0.486100 -4.962250 0.020989 1.974260 4.648320 0.309720 0.115167 0.000517 0.018532 0.039613 0.062064 0.052220 0.071721 0.049720 0.142238 0.114268 0.064724 0.137471 0.151563 0.163871 16.430728
0.297600 0.038825 -0.376776 -0.835378 -4.862970 0.011816 1.367810 4.988260 0.196239 0.145625 0.000242 0.030298 0.033778 0.069251 0.052568 0.053056 0.058541 0.107703 0.144164 0.080441 0.088536 0.130614 0.178513 16.431023
-0.299239 1.004370 -0.061101 -0.600985 -5.170080 0.018268 6.302990 0.127903 0.256912 0.182495 0.000747 0.023687 0.030021 0.075024 0.061097 0.062434 0.039773 0.116202 0.128606 0.066614 0.103194 0.131579 0.228501 16.431370
0.218570 0.323942 -0.323128 -1.026810 -4.505990 0.004669 1.365450 9.054990 0.267480 0.157970 0.000540 0.024849 0.031322 0.077401 0.052408 0.056956 0.048357 0.128059 0.118368 0.095974 0.134357 0.124211 0.120995 16.431590
-0.035670 0.512287 -0.453890 -0.693575 -5.995370 0.005244 0.976935 9.989190 0.441490 0.140740 0.000052 0.017688 0.040150 0.089867 0.043035 0.048772 0.058923 0.182492 0.107046 0.068256 0.183440 0.212163 0.170926 16.431968
0.243580 -0.338781 -0.494111 -0.491690 -5.110000 0.018644 1.760920 0.526227 0.198009 0.125746 0.000655 0.021216 0.047103 0.109651 0.047755 0.041823 0.036940 0.110292 0.132583 0.057170 0.103706 0.114076 0.150177 16.432330
0.153079 0.095606 -0.414970 -0.574122 -5.397690 0.002942 2.907800 1.268940 0.249043 0.157280 0.000385 0.025151 0.028873 0.088311 0.046386 0.087126 0.035848 0.134378 0.128444 0.042079 0.118772 0.171133 0.198186 16.432810
-0.039619 0.587132 -0.249248 -0.594361 -5.865710 0.009427 4.681950 0.295179 0.256872 0.222164 0.000655 0.022142 0.033923 0.093773 0.040230 0.070242 0.039798 0.131759 0.128099 0.049264 0.116782 0.169656 0.203147 16.433160
-0.333925 0.877728 -0.415047 -0.526586 -4.935290 0.020339 5.248240 0.610146 0.205861 0.182983 0.000320 0.023406 0.060591 0.061012 0.036185 0.071833 0.035879 0.157082 0.118702 0.056811 0.093482 0.170028 0.282164 16.433608
-0.043173 0.323613 -0.380679 -0.295987 -5.611600 0.012801 4.156500 0.385094 0.193582 0.178110 0.000637 0.024408 0.033089 0.066454 0.052841 0.067904 0.042404 0.132542 0.136795 0.050826 0.097068 0.137766 0.238389 16.433930
0.187628 -0.031864 -0.498033 -0.531251 -5.064380 0.010052 3.160730 0.503384 0.179333 0.166993 0.000967 0.023390 0.042158 0.062118 0.042911 0.065552 0.035753 0.133689 0.124794 0.049415 0.097026 0.134811 0.226648 16.434300
0.137289 -0.139769 -0.511169 -0.353489 -5.971600 0.011305 1.068430 4.079150 0.268334 0.168217 0.000740 0.019485 0.053317 0.084117 0.036448 0.057677 0.039328 0.130999 0.139937 0.047430 0.131651 0.120349 0.177885 16.434570
0.295688 -0.410778 -0.458004 -0.489495 -5.170860 0.024428 1.353490 2.874990 0.230913 0.152866 0.000170 0.023991 0.050004 0.107155 0.050604 0.047051 0.035784 0.128830 0.138098 0.047647 0.128854 0.155072 0.182430 16.434818
0.328796 0.414367 -0.148687 -1.282620 -3.075720 0.034428 4.065480 0.432196 0.173456 0.133757 0.000057 0.025144 0.036554 0.070827 0.038270 0.061796 0.068785 0.138126 0.097969 0.107234 0.092078 0.132863 0.212538 16.434998
-0.626733 1.144000 -0.463937 -0.000198 -5.744920 0.016878 6.276110 0.008074 0.236119 0.162728 0.000185 0.028329 0.041234 0.071709 0.030218 0.081259 0.046511 0.145863 0.128881 0.055263 0.099201 0.123006 0.294160 16.435216
-0.352399 0.657562 -0.587617 -0.279470 -5.531330 0.023564 4.311690 0.738831 0.209291 0.167131 0.000132 0.025224 0.068247 0.063462 0.037668 0.075123 0.037165 0.126365 0.131291 0.032965 0.120626 0.140693 0.237817 16.435478
-0.214136 0.611709 -0.286062 -0.189441 -5.281620 0.018759 4.941060 0.398241 0.233242 0.181321 0.000490 0.024986 0.031329 0.062056 0.050282 0.069926 0.054367 0.123440 0.116110 0.048154 0.114391 0.122549 0.197145 16.435926
-0.300501 0.921729 -0.263723 -0.589445 -5.070820 0.014968 5.708180 0.514978 0.244320 0.183348 0.000515 0.024549 0.044073 0.079794 0.034557 0.070244 0.040529 0.138102 0.122675 0.052127 0.133242 0.161111 0.206504 16.436273
0.385031 0.109259 -0.279055 -1.005250 -4.749350 0.021404 2.587670 1.723600 0.292073 0.122505 0.000465 0.021652 0.027812 0.070293 0.053550 0.073325 0.054773 0.127845 0.133696 0.082085 0.129425 0.153431 0.141992 16.436579
0.338750 0.137247 -0.311719 -1.019450 -4.639230 0.003738 0.861753 8.843990 0.299852 0.160652 0.000580 0.017873 0.036540 0.066866 0.054907 0.065003 0.051185 0.140913 0.119621 0.092882 0.140023 0.166812 0.135360 16.436980
-0.100618 0.698523 -0.291171 -0.636730 -5.221950 0.024669 4.280160 0.036919 0.249077 0.163399 0.000347 0.032657 0.039983 0.059122 0.041944 0.074546 0.043322 0.118583 0.124340 0.048795 0.117371 0.111989 0.227879 16.437320
0.063106 0.276306 -0.447159 -0.641927 -4.878150 0.007662 2.094340 7.453920 0.212524 0.146726 0.000082 0.034782 0.040430 0.072349 0.042319 0.071290 0.040340 0.124202 0.129536 0.061731 0.114389 0.158642 0.201421 16.437544
0.096059 0.621254 -0.210032 -1.153060 -4.073410 0.008439 4.572080 0.488563 0.357558 0.180047 0.000230 0.018914 0.040063 0.064801 0.048882 0.060290 0.067198 0.138879 0.107919 0.104211 0.141904 0.170935 0.136832 16.437770
0.265866 0.195433 -0.406530 -1.062070 -4.400480 0.002853 0.950044 9.726170 0.284059 0.137467 0.000202 0.024050 0.037252 0.086335 0.045297 0.052018 0.049513 0.159903 0.121889 0.079381 0.153129 0.165008 0.177121 16.437989
0.276824 -0.158821 -0.459249 -0.696348 -4.816840 0.010217 2.040870 0.830282 0.270931 0.156993 0.000667 0.026590 0.046380 0.062472 0.031773 0.050741 0.049863 0.142888 0.113021 0.047441 0.130185 0.202461 0.176534 16.438210
-0.326614 0.912113 -0.436749 -0.223293 -5.140710 0.018562 2.449350 8.985060 0.219489 0.120740 0.000162 0.022032 0.028181 0.071620 0.055647 0.101537 0.041531 0.142765 0.145935 0.068308 0.112271 0.162955 0.251160 16.438484
-0.450160 0.978588 -0.394800 -0.458872 -4.992450 0.018388 5.659400 0.200240 0.258546 0.194682 0.000255 0.025509 0.055293 0.087114 0.035546 0.060073 0.040092 0.131307 0.123735 0.063562 0.120908 0.142071 0.250044 16.438847
-0.045773 0.403221 -0.455089 -0.492568 -5.162170 0.006142 1.442460 8.691540 0.280726 0.143244 0.000110 0.022138 0.027777 0.101915 0.054244 0.070216 0.041305 0.155181 0.121553 0.047433 0.160741 0.164810 0.148367 16.439126
0.141150 -0.223810 -0.568621 -0.438426 -4.921440 0.024964 1.969100 0.881878 0.175823 0.148426 0.000657 0.022568 0.074621 0.059044 0.033768 0.046806 0.038909 0.127737 0.126265 0.042666 0.080702 0.120205 0.222192 16.439500
0.353023 0.298094 -0.273937 -1.256850 -4.262640 0.002605 1.391610 8.941750 0.279969 0.154831 0.000195 0.026117 0.030854 0.073457 0.045129 0.062285 0.058910 0.142390 0.122992 0.086792 0.154514 0.148584 0.160068 16.439895
0.540939 0.064798 -0.146525 -1.393550 -3.512780 0.021026 2.960820 0.103654 0.385787 0.129023 0.000210 0.020088 0.029589 0.072139 0.054072 0.053316 0.071389 0.137959 0.105328 0.096545 0.160645 0.153021 0.144310 16.440243
-0.259125 0.884873 -0.324705 -0.453623 -5.252850 0.027634 4.989830 0.014538 0.233549 0.158035 0.000777 0.021026 0.039754 0.057540 0.049318 0.065575 0.048657 0.127682 0.140647 0.060789 0.123582 0.116844 0.283215 16.440510
0.418644 0.231993 -0.119056 -1.217270 -4.534190 0.010121 1.340580 7.758100 0.349004 0.170503 0.000010 0.017144 0.042607 0.092043 0.058068 0.053424 0.052859 0.153239 0.114636 0.083452 0.161725 0.181066 0.162441 16.440749
-0.449362 0.980734 -0.387762 -0.373271 -5.312160 0.022018 5.082910 0.235808 0.249435 0.179539 0.000830 0.024646 0.044059 0.061661 0.034232 0.059880 0.043082 0.145030 0.128772 0.073929 0.127568 0.159029 0.251725 16.440940
0.092274 0.461183 -0.332294 -0.872633 -5.030000 0.017054 1.484740 7.851760 0.347063 0.139246 0.000305 0.021171 0.039045 0.079054 0.042963 0.068562 0.048426 0.155013 0.111433 0.083431 0.153265 0.152434 0.171822 16.441130
-0.098797 0.610035 -0.422014 -0.612108 -5.673710 0.010462 2.998470 3.024340 0.353528 0.135078 0.000045 0.030519 0.029292 0.067295 0.046625 0.090657 0.037424 0.161173 0.121511 0.061561 0.156622 0.157343 0.189492 16.441414
-0.259136 0.676809 -0.490922 -0.394734 -5.277210 0.023376 4.110570 2.531360 0.247804 0.138751 0.000402 0.024962 0.042179 0.070459 0.037866 0.094267 0.041797 0.116273 0.133084 0.055311 0.100015 0.156006 0.239341 16.441733
-0.368498 1.172290 -0.064921 -0.836212 -4.775330 0.013686 6.360630 0.106111 0.223246 0.200254 0.000190 0.016670 0.042996 0.080894 0.039392 0.067769 0.061703 0.149676 0.132783 0.091164 0.120512 0.125668 0.246740 16.442045
0.470773 0.071783 -0.222875 -1.288950 -3.913710 0.021881 0.875767 9.785920 0.295777 0.133914 0.000172 0.018842 0.030250 0.102103 0.054839 0.060015 0.056163 0.131157 0.112591 0.096637 0.145421 0.110442 0.157355 16.442283
0.151278 0.200922 -0.445095 -0.829878 -4.623710 0.007446 1.067500 5.615140 0.273047 0.175758 0.000190 0.033765 0.045864 0.063788 0.037586 0.046648 0.051146 0.137982 0.117887 0.067404 0.124292 0.154130 0.170549 16.442765
0.474096 -0.295480 -0.355130 -0.983601 -4.470880 0.019458 0.930820 3.674240 0.195414 0.121041 0.000060 0.032411 0.038830 0.081487 0.043464 0.053164 0.054886 0.113583 0.131283 0.053714 0.116321 0.139309 0.169182 16.443112
0.177524 0.195262 -0.369774 -0.632169 -5.547360 0.019396 3.402850 0.462431 0.240199 0.151457 0.000925 0.025109 0.035498 0.051168 0.044776 0.058421 0.046712 0.139576 0.136009 0.048764 0.136377 0.116614 0.220198 16.443310
0.009171 1.091360 0.066414 -1.223300 -3.524990 0.027615 5.405280 0.021357 0.270002 0.154746 0.000155 0.018898 0.036935 0.081435 0.049629 0.062773 0.066462 0.124607 0.115318 0.114248 0.122519 0.128941 0.215415 16.443400
-0.472904 1.163440 -0.102599 -0.376761 -5.403160 0.016907 5.471220 0.443694 0.236303 0.193718 0.000042 0.027660 0.039121 0.083287 0.045313 0.061816 0.048198 0.142299 0.142145 0.058034 0.118748 0.123443 0.274415 16.443749
0.112062 0.357974 -0.382466 -0.943174 -4.513760 0.006641 1.053890 9.626660 0.312806 0.196014 0.000480 0.018841 0.044800 0.082340 0.039480 0.050338 0.056203 0.143886 0.110631 0.088181 0.144765 0.143357 0.173235 16.443887
-0.236348 0.565442 -0.536299 -0.454825 -5.663610 0.001201 1.701480 9.015240 0.241292 0.154611 0.000652 0.022309 0.037627 0.062511 0.045715 0.069922 0.046088 0.140889 0.144309 0.058920 0.144567 0.139903 0.192602 16.444180
0.135400 -0.183337 -0.549613 -0.315291 -5.398180 0.002017 1.920770 0.690023 0.213735 0.198094 0.000507 0.022623 0.053829 0.081595 0.038894 0.047742 0.044451 0.134852 0.137780 0.039863 0.117420 0.155769 0.188071 16.444549
-0.029130 0.230684 -0.498407 -0.354612 -5.571320 0.018240 1.619550 5.067870 0.232911 0.137101 0.000075 0.039385 0.042443 0.059995 0.038938 0.070975 0.034598 0.138872 0.138984 0.053451 0.124845 0.150165 0.220180 16.444870
0.338082 0.106052 -0.337812 -1.107930 -3.814680 0.020014 1.249530 6.854530 0.256922 0.132391 0.000167 0.025683 0.045332 0.080740 0.043935 0.053416 0.052515 0.131610 0.116916 0.094295 0.123309 0.126413 0.196342 16.445263
0.051788 0.410956 -0.336914 -0.734394 -5.403190 0.012651 4.292500 0.450216 0.242944 0.172159 0.000427 0.022205 0.034586 0.068041 0.052366 0.062791 0.051687 0.143406 0.136866 0.059636 0.145292 0.169450 0.206499 16.445399
-0.370762 0.756599 -0.513877 -0.328261 -5.708660 0.000376 1.804600 7.867850 0.264653 0.160099 0.000167 0.032720 0.038425 0.074009 0.043352 0.066376 0.036531 0.148848 0.125770 0.040540 0.145779 0.162121 0.202373 16.445863
-0.200803 0.945664 -0.330158 -0.984854 -4.550070 0.021245 5.416310 0.534990 0.225602 0.158671 0.000332 0.021728 0.051692 0.057133 0.029195 0.061278 0.067304 0.137377 0.128388 0.083672 0.126905 0.116251 0.255334 16.446152
0.093894 0.598866 -0.211553 -1.132930 -4.274680 0.008826 4.481630 0.491008 0.358078 0.174401 0.000290 0.018092 0.034776 0.074440 0.036955 0.070156 0.067833 0.148368 0.106480 0.091406 0.162995 0.176471 0.166633 16.446282
0.358222 0.154421 -0.206740 -0.986675 -4.620900 0.026356 3.495050 0.338199 0.165795 0.138621 0.000315 0.016105 0.033558 0.071289 0.053393 0.064064 0.067175 0.137937 0.148877 0.085716 0.083418 0.124275 0.212647 16.446549
-0.325019 0.974759 -0.325640 -0.363926 -5.274760 0.025539 5.331360 0.321570 0.322806 0.158747 0.000720 0.016265 0.037355 0.072049 0.044712 0.052608 0.059345 0.146504 0.104626 0.076214 0.151441 0.132143 0.170984 16.446720
-0.318835 0.883491 -0.366807 -0.497576 -5.211670 0.022225 4.974090 0.537156 0.277852 0.175155 0.000372 0.022126 0.045837 0.073568 0.039982 0.076146 0.042916 0.143312 0.130176 0.081600 0.143278 0.155596 0.179929 16.446936
0.413532 0.067326 -0.306303 -1.195940 -3.896360 0.018822 1.312170 7.490910 0.188569 0.130859 0.000410 0.024849 0.038042 0.085909 0.040541 0.059385 0.054094 0.116818 0.117153 0.090221 0.091375 0.093220 0.176951 16.447167
0.012577 0.810723 -0.217310 -1.050720 -3.648640 0.023955 5.483240 0.670449 0.267059 0.133958 0.000052 0.022211 0.035241 0.086324 0.046365 0.069637 0.059684 0.129713 0.103347 0.080805 0.117256 0.182456 0.206826 16.447538
0.303481 0.243465 -0.347322 -1.157860 -4.418280 0.020827 1.439810 5.137720 0.497435 0.123870 0.000227 0.024174 0.050083 0.065121 0.031556 0.052414 0.059054 0.159604 0.108401 0.078364 0.200870 0.180272 0.150507 16.447795
0.236403 0.019929 -0.418978 -0.636138 -4.844730 0.003076 1.130760 4.905080 0.225001 0.146346 0.000355 0.030065 0.035985 0.062234 0.051483 0.062834 0.045675 0.129435 0.113042 0.056247 0.120113 0.160065 0.172109 16.448214
-0.003889 0.241406 -0.477921 -0.384925 -4.921880 0.012549 1.076370 7.586500 0.226141 0.164456 0.000530 0.030079 0.039510 0.072905 0.046042 0.053104 0.045496 0.112923 0.125804 0.055522 0.104812 0.124900 0.198999 16.448421
0.178558 -0.076021 -0.478271 -0.451031 -5.727440 0.015915 2.155610 0.276275 0.165649 0.178413 0.000247 0.030916 0.052123 0.061851 0.037069 0.052276 0.046261 0.141563 0.146562 0.042595 0.085944 0.144355 0.224029 16.448703
0.081641 -0.085119 -0.531384 -0.246906 -5.373220 0.011025 1.354080 5.618670 0.253293 0.166078 0.000045 0.025558 0.051574 0.083447 0.040459 0.055359 0.048155 0.141907 0.125178 0.044936 0.138425 0.152970 0.171996 16.448884
-0.112444 0.570579 -0.446379 -0.643531 -4.767840 0.021914 3.902840 0.711572 0.250005 0.162464 0.000357 0.030352 0.049957 0.053772 0.031730 0.070605 0.043150 0.145146 0.121103 0.060357 0.145228 0.141026 0.208693 16.449138
-0.488057 1.033880 -0.348756 -0.332839 -5.271840 0.018141 5.670520 0.276253 0.243214 0.167513 0.000672 0.021168 0.040060 0.070097 0.051796 0.065221 0.041091 0.134361 0.130123 0.048712 0.108210 0.159992 0.269306 16.449540
0.136839 0.228299 -0.402062 -0.722975 -4.731400 0.027189 3.574010 0.241398 0.179522 0.155065 0.001135 0.016726 0.049215 0.061364 0.034622 0.059846 0.042143 0.148948 0.128047 0.048202 0.101046 0.133536 0.232105 16.449790
0.220940 -0.035212 -0.410727 -0.566952 -5.338110 0.021853 2.576690 0.091238 0.274659 0.130382 0.000597 0.016870 0.037645 0.090022 0.050707 0.069636 0.041911 0.135057 0.132512 0.057788 0.128029 0.153333 0.175963 16.450280
0.133278 -0.123237 -0.536641 -0.295650 -5.051740 0.022080 1.170330 5.133170 0.227651 0.132474 0.000717 0.022678 0.053684 0.079108 0.034671 0.048950 0.046943 0.117696 0.117414 0.041315 0.105860 0.164341 0.165186 16.450490
-0.002707 0.293871 -0.420351 -0.408635 -5.187020 0.024445 3.144720 0.187274 0.207297 0.164212 0.000700 0.035262 0.041764 0.053013 0.040096 0.051627 0.038772 0.128113 0.132264 0.041956 0.073747 0.177905 0.224720 16.450700
-0.230280 0.884788 -0.278369 -0.795946 -5.452290 0.001164 2.275310 9.729870 0.324410 0.172976 0.000002 0.021813 0.028110 0.094752 0.040171 0.090813 0.055485 0.136962 0.136146 0.065554 0.128191 0.175000 0.186739 16.450945
-0.269148 0.721543 -0.407568 -0.463704 -5.945600 0.013488 5.166640 0.194755 0.255679 0.181193 0.000422 0.022881 0.042039 0.079557 0.045759 0.058908 0.046456 0.138282 0.142770 0.056505 0.134497 0.131877 0.218324 16.451280
-0.021101 0.647282 -0.315050 -0.897003 -5.908540 0.010897 1.638060 7.680220 0.477443 0.137680 0.000530 0.016840 0.029922 0.067393 0.049822 0.069082 0.054315 0.168078 0.113841 0.091643 0.192957 0.178947 0.159821 16.451481
0.357954 -0.285778 -0.453076 -0.924542 -3.973230 0.014653 1.907550 0.700569 0.165160 0.167063 0.000645 0.017661 0.049719 0.072655 0.039060 0.053529 0.059047 0.122660 0.108698 0.071194 0.091785 0.114410 0.208486 16.451740
-0.047940 0.202626 -0.548035 -0.326959 -5.434120 0.012771 1.425360 9.288840 0.289354 0.142307 0.000415 0.026514 0.047412 0.063512 0.030961 0.062655 0.052105 0.141420 0.109456 0.037228 0.140301 0.186837 0.203584 16.452176
0.080156 0.301075 -0.434149 -0.679043 -5.608190 0.009349 1.536270 8.044700 0.235301 0.152991 0.000432 0.024533 0.036025 0.071364 0.042128 0.061844 0.055607 0.134258 0.142073 0.058585 0.133625 0.123402 0.192078 16.452409
-0.229278 1.032100 -0.275298 -0.626157 -5.257560 0.026049 5.261680 0.536006 0.284130 0.150533 0.000882 0.017535 0.042610 0.056354 0.035540 0.066753 0.056625 0.140141 0.132047 0.067660 0.137225 0.140495 0.215824 16.452630
0.121729 0.652526 -0.122449 -1.072220 -3.912940 0.024075 4.604720 0.131768 0.242783 0.152468 0.000970 0.019949 0.030114 0.066023 0.049976 0.058133 0.053474 0.124196 0.109611 0.085968 0.122252 0.127412 0.199266 16.452910
0.165131 -0.125751 -0.476537 -0.325192 -5.496180 0.017305 2.323360 1.188370 0.220338 0.157281 0.000612 0.021133 0.042939 0.086616 0.049350 0.060092 0.038114 0.129001 0.129953 0.056773 0.119098 0.119866 0.185934 16.453180
0.017842 0.435134 -0.421640 -0.845879 -4.636170 0.008421 1.574110 8.531620 0.187084 0.159680 0.000140 0.031647 0.038976 0.056887 0.032858 0.067014 0.055082 0.153917 0.139641 0.050049 0.098334 0.117852 0.252364 16.453612
-0.088340 0.594737 -0.320642 -0.648786 -4.620000 0.025922 4.320730 0.151995 0.204331 0.153085 0.000717 0.020290 0.038157 0.071491 0.041384 0.069999 0.043485 0.148998 0.136094 0.062593 0.074712 0.142222 0.243876 16.453990
0.171599 0.587935 -0.194207 -1.266920 -4.215310 0.009461 1.839830 7.617100 0.347682 0.150915 0.000402 0.020246 0.027651 0.078016 0.042364 0.075426 0.062422 0.132471 0.120435 0.090558 0.150256 0.119616 0.157974 16.454233
0.402972 0.113719 -0.289015 -1.154570 -3.620330 0.018765 1.379770 6.275620 0.232555 0.117674 0.000862 0.020223 0.028598 0.084681 0.048305 0.055935 0.055160 0.109779 0.106793 0.090645 0.111429 0.135185 0.170330 16.454530
-0.055281 0.285771 -0.565345 -0.567669 -5.149690 0.017417 3.515210 0.223216 0.224358 0.168414 0.000680 0.019091 0.068667 0.056155 0.032644 0.063464 0.040599 0.139207 0.122009 0.057126 0.119657 0.171795 0.225187 16.454750
0.170630 0.221791 -0.435520 -0.737223 -5.400340 0.005145 1.068210 9.041670 0.271629 0.166934 0.000987 0.024198 0.043278 0.057433 0.034968 0.059080 0.048467 0.123894 0.130974 0.065406 0.123087 0.107621 0.146112 16.455220
-0.263577 0.638685 -0.534152 -0.292155 -5.995520 0.016847 5.246310 0.286584 0.307841 0.160861 0.000292 0.029609 0.051745 0.061329 0.031188 0.061680 0.046857 0.144106 0.120430 0.055463 0.143616 0.142213 0.173582 16.455377
-0.222202 1.248580 -0.079748 -0.845163 -3.850530 0.026204 6.151240 0.231282 0.199810 0.158202 0.000600 0.022132 0.035010 0.065774 0.044239 0.064132 0.045776 0.164924 0.116068 0.094374 0.095644 0.119048 0.301712 16.455710
0.025473 -0.004390 -0.565541 -0.162651 -5.594630 0.010812 2.637540 0.669894 0.237462 0.143282 0.000510 0.018695 0.051703 0.088416 0.035430 0.062958 0.045018 0.135239 0.123845 0.048135 0.125633 0.175601 0.155718 16.455853
-0.299292 0.936096 -0.335611 -0.669800 -5.162080 0.017534 5.278970 0.032080 0.253317 0.181340 0.000697 0.021909 0.049314 0.059213 0.031768 0.072145 0.051130 0.126231 0.130937 0.063762 0.113282 0.166733 0.229074 16.456280
-0.039754 0.571388 -0.258631 -0.574974 -5.456470 0.013639 4.435790 0.236021 0.260075 0.200570 0.000967 0.017226 0.041822 0.086036 0.040157 0.059263 0.041906 0.132036 0.128337 0.046035 0.130929 0.128827 0.217383 16.456490
