log_rate_clusters log_rate_planets_per_cluster power_law_P power_law_r1 power_law_r2 sigma_hk sigma_incl sigma_incl_near_mmr sigma_log_radius_in_cluster sigma_logperiod_per_pl_in_cluster rate mult period pratio tdur logxi depth dratio dabove dbelow dratio_above dratio_below dratio_across dist_tot_weighted
0.077568 0.032866 -0.491523 -0.330890 -5.959630 0.013883 2.815070 0.363087 0.195565 0.183952 0.000330 0.016772 0.052059 0.059434 0.037228 0.045778 0.045617 0.133928 0.151614 0.042140 0.107553 0.164103 0.239251 14.650700
0.017638 0.299710 -0.405805 -0.381066 -5.990460 0.007089 1.366920 9.308940 0.233595 0.155394 0.000382 0.020441 0.035999 0.071798 0.057104 0.056404 0.038973 0.123894 0.144504 0.050653 0.104587 0.163768 0.204487 15.341700
0.027708 0.340057 -0.435520 -0.548794 -5.016780 0.005145 1.442460 9.041670 0.203589 0.140200 0.000345 0.020539 0.027959 0.106583 0.057302 0.063240 0.036204 0.133435 0.136113 0.052158 0.093969 0.106918 0.230423 16.126600
0.115017 0.047923 -0.446786 -0.474551 -5.078990 0.008700 1.031610 8.235580 0.191579 0.158704 0.000462 0.019009 0.031281 0.062815 0.050724 0.062069 0.040620 0.129638 0.129097 0.049984 0.095963 0.131116 0.226252 14.909500
0.042433 0.469226 -0.394371 -0.822924 -4.959010 0.011780 1.525400 9.974590 0.217332 0.149929 0.000190 0.017031 0.034062 0.058180 0.045793 0.063213 0.052675 0.118118 0.133064 0.065939 0.106267 0.133838 0.209299 14.458200
0.133868 0.046179 -0.411885 -0.471275 -5.641080 0.018682 2.654240 0.280449 0.204418 0.184287 0.000257 0.021370 0.036887 0.070571 0.045899 0.052592 0.041445 0.114195 0.137106 0.046632 0.115965 0.134739 0.188116 14.575200
0.074349 0.216116 -0.421786 -0.551233 -5.319220 0.006583 3.373290 0.338997 0.241351 0.199279 0.000060 0.018562 0.037429 0.072857 0.049756 0.055433 0.039691 0.127352 0.131316 0.051983 0.116002 0.170543 0.192505 14.384700
-0.412668 1.048250 -0.163720 -0.430184 -5.402750 0.018929 5.306990 0.285380 0.229805 0.192611 0.000135 0.023242 0.039277 0.075723 0.043071 0.060944 0.043090 0.133678 0.135517 0.053604 0.095870 0.134807 0.293956 15.374300
-0.124555 0.525044 -0.456308 -0.509003 -5.477210 0.001063 1.677620 8.924950 0.227036 0.152429 0.000682 0.025965 0.028699 0.067067 0.047503 0.077260 0.036408 0.136918 0.132937 0.049714 0.121088 0.171642 0.242143 16.275000
-0.023946 0.433262 -0.413806 -0.624551 -4.885180 0.001970 1.258230 9.941190 0.210608 0.160459 0.000480 0.022072 0.035338 0.066213 0.047276 0.049213 0.042136 0.127622 0.121152 0.049009 0.102203 0.131170 0.207783 15.094200
-0.001684 0.292648 -0.425883 -0.463569 -5.287420 0.002516 3.723900 0.528224 0.208661 0.205257 0.000037 0.018209 0.041194 0.079315 0.053111 0.062336 0.034731 0.134410 0.137056 0.043569 0.110736 0.134044 0.213367 14.894100
0.158401 -0.002863 -0.443180 -0.527477 -5.453120 0.020527 1.433360 6.109030 0.232489 0.127808 0.001010 0.027538 0.043918 0.067597 0.043706 0.067549 0.054651 0.125746 0.146948 0.053253 0.099460 0.163580 0.183984 18.192900
-0.002579 0.310773 -0.452435 -0.474790 -5.661700 0.005169 1.358210 9.018790 0.276127 0.159862 0.000202 0.019786 0.034082 0.076599 0.050817 0.060400 0.039929 0.142135 0.130287 0.056982 0.137170 0.171533 0.173284 15.189700
0.029770 0.353452 -0.387238 -0.538352 -5.560640 0.005949 1.347170 9.157880 0.195403 0.152746 0.000087 0.030382 0.027784 0.062475 0.063533 0.053512 0.035065 0.138604 0.135220 0.051714 0.077448 0.144769 0.230499 15.404600
0.121844 0.207641 -0.409929 -0.695393 -5.060220 0.004795 1.075150 8.946040 0.238361 0.164179 0.000567 0.023252 0.038621 0.064560 0.042847 0.046200 0.043677 0.136241 0.118528 0.063085 0.123884 0.156863 0.214775 15.455200
-0.010621 0.177924 -0.500453 -0.458152 -5.385280 0.002520 2.827220 0.532438 0.225910 0.248380 0.000522 0.020227 0.052679 0.089543 0.035848 0.053383 0.036514 0.128934 0.137171 0.035429 0.123060 0.146685 0.202013 15.890600
-0.070479 0.455179 -0.450538 -0.535923 -5.180710 0.000303 1.426210 8.467470 0.220982 0.151817 0.000232 0.022521 0.029395 0.095330 0.043523 0.067217 0.043440 0.121049 0.129391 0.053737 0.106615 0.123942 0.210877 15.558400
0.159818 0.035875 -0.415011 -0.538643 -5.545840 0.018330 2.995120 0.119537 0.237036 0.168211 0.000347 0.014412 0.040918 0.056102 0.040721 0.063686 0.043090 0.123072 0.140013 0.057030 0.109844 0.161167 0.195601 14.119700
-0.036083 0.431669 -0.452188 -0.531572 -5.370930 0.003765 1.187730 9.207640 0.228055 0.147231 0.000520 0.027536 0.037729 0.096228 0.042211 0.055015 0.035596 0.120930 0.124288 0.067096 0.109949 0.127070 0.188019 16.245200
0.054421 0.399009 -0.364717 -0.799338 -4.668540 0.015794 4.139550 0.355706 0.185954 0.181779 0.000140 0.018392 0.040909 0.051092 0.037225 0.055572 0.055140 0.156167 0.139926 0.055367 0.100342 0.125713 0.267888 14.847300
0.035182 0.224009 -0.438587 -0.326996 -5.996730 0.012071 1.286520 9.485400 0.207940 0.147766 0.000280 0.018998 0.033639 0.065472 0.062764 0.054318 0.036986 0.134783 0.137504 0.040113 0.101346 0.126978 0.247253 14.955000
-0.058242 0.444136 -0.469778 -0.511174 -5.520780 0.000500 1.775270 7.450490 0.242487 0.153701 0.000217 0.020528 0.038684 0.064008 0.053388 0.064931 0.054074 0.149662 0.148575 0.054142 0.134139 0.183333 0.212968 16.306800
0.096082 0.258174 -0.424629 -0.758135 -4.588670 0.022501 3.575560 0.301132 0.237013 0.151698 0.000307 0.021048 0.048198 0.062807 0.030667 0.072171 0.045019 0.122459 0.113284 0.070542 0.114424 0.149838 0.205484 15.233800
0.278773 0.204914 -0.338552 -1.088090 -4.283750 0.002050 1.073950 8.630660 0.217389 0.165051 0.001097 0.017031 0.033756 0.061842 0.048604 0.047638 0.059030 0.118395 0.127466 0.087041 0.117071 0.113253 0.177974 16.269100
-0.328075 1.166560 0.558529 -0.721602 -4.756990 0.006593 6.032770 0.247985 0.244596 0.241813 0.000417 0.013597 0.036895 0.090078 0.060347 0.056268 0.043209 0.136655 0.124323 0.072958 0.109550 0.135095 0.274879 15.846800
-0.167031 0.533509 -0.493951 -0.473999 -5.516510 0.000557 1.804600 9.161570 0.237731 0.154437 0.000422 0.022268 0.038854 0.061321 0.038352 0.075042 0.030794 0.114899 0.124269 0.055384 0.097407 0.158456 0.201492 14.579600
-0.148878 0.805377 -0.119480 -0.654806 -4.928770 0.015965 5.201210 0.251018 0.232080 0.178563 0.000375 0.013931 0.028421 0.064925 0.053480 0.062635 0.040225 0.129706 0.133182 0.062374 0.111299 0.176540 0.264533 14.231200
0.359285 -0.126558 -0.367050 -0.822030 -4.608160 0.025647 2.664430 0.382653 0.183127 0.132802 0.000180 0.021677 0.047310 0.059914 0.040303 0.057040 0.048272 0.114583 0.131463 0.065139 0.099099 0.103975 0.169443 14.943400
-0.082853 0.427169 -0.483504 -0.511743 -5.421430 0.005646 1.549420 8.362170 0.240248 0.157150 0.000167 0.017958 0.035820 0.056617 0.045961 0.071472 0.038587 0.133592 0.126164 0.033920 0.111073 0.180829 0.210406 14.318700
0.290477 -0.069848 -0.385710 -0.652018 -5.110080 0.012927 1.212360 5.134480 0.227552 0.129676 0.000122 0.021325 0.034739 0.081290 0.043018 0.051851 0.040643 0.123427 0.120826 0.065057 0.122424 0.104825 0.162893 14.492600
-0.037795 0.402350 -0.420849 -0.525552 -5.211410 0.005471 1.234630 9.430040 0.238035 0.158431 0.000617 0.023868 0.029564 0.053952 0.051102 0.048675 0.043110 0.122970 0.124128 0.050989 0.105049 0.120929 0.222859 15.012800
0.100319 0.165516 -0.426887 -0.478882 -5.508100 0.010720 1.366110 7.905020 0.233736 0.155188 0.000592 0.026132 0.033143 0.082983 0.048819 0.056647 0.036815 0.124432 0.130159 0.054341 0.112655 0.165917 0.199461 16.070700
-0.059388 0.416318 -0.463438 -0.544074 -5.232020 0.008712 1.485310 8.204910 0.238359 0.165945 0.000202 0.020102 0.038515 0.073912 0.045693 0.058670 0.038974 0.141416 0.127333 0.051281 0.120389 0.199002 0.250371 15.030300
0.074520 -0.037547 -0.531643 -0.289955 -5.747020 0.012788 2.388240 0.661695 0.189083 0.172024 0.000310 0.015076 0.049847 0.054837 0.035582 0.044333 0.047503 0.126404 0.150451 0.043839 0.092627 0.121452 0.216861 14.037100
0.303153 -0.170502 -0.394685 -0.550558 -5.312620 0.011980 0.962167 5.067520 0.220435 0.149453 0.000155 0.024554 0.037860 0.063793 0.058621 0.044828 0.039624 0.134828 0.134294 0.040201 0.133074 0.121043 0.211156 15.165000
0.118238 -0.062077 -0.486275 -0.291447 -5.921160 0.012481 2.683130 0.557122 0.205348 0.165212 0.000877 0.018872 0.046651 0.052087 0.039340 0.060926 0.042325 0.148898 0.145765 0.050082 0.138942 0.152078 0.245382 16.039600
-0.037795 0.402350 -0.420849 -0.525552 -5.456400 0.007043 1.375100 9.502590 0.238035 0.158431 0.000260 0.021276 0.037574 0.055227 0.040954 0.056482 0.040957 0.127958 0.133090 0.042511 0.108203 0.143026 0.228816 14.264300
0.208317 -0.190457 -0.435781 -0.318442 -5.472200 0.019594 0.970279 5.654050 0.203072 0.141897 0.000372 0.020490 0.034466 0.085137 0.048121 0.062563 0.043257 0.114737 0.138151 0.050967 0.104095 0.142857 0.186184 15.504500
-0.015614 0.465318 -0.440392 -0.721615 -4.911860 0.011025 1.823110 8.478540 0.227017 0.144431 0.000065 0.017747 0.042359 0.054564 0.033128 0.080313 0.059407 0.136359 0.145860 0.054302 0.125189 0.181678 0.215073 15.252700
-0.120516 0.485384 -0.491807 -0.502707 -5.263790 0.003288 1.494830 9.206550 0.233726 0.150848 0.000280 0.016818 0.040248 0.061398 0.044465 0.072271 0.043227 0.113315 0.137074 0.054572 0.095281 0.132068 0.237856 14.630000
-0.407635 1.436700 -0.067366 -0.565928 -4.567950 0.023714 6.358640 0.195981 0.295357 0.154371 0.000335 0.016445 0.034047 0.070092 0.056153 0.055578 0.051871 0.157458 0.135352 0.094528 0.154510 0.180791 0.212690 15.891500
0.104402 0.026284 -0.495515 -0.461854 -5.860370 0.012447 2.806450 0.212150 0.302636 0.180856 0.000230 0.018717 0.052200 0.057907 0.037246 0.058426 0.041119 0.139456 0.129858 0.055314 0.134330 0.122276 0.188948 14.863200
-0.172290 0.828850 -0.217818 -0.625045 -5.624940 0.022256 5.103170 0.222808 0.266643 0.164803 0.000240 0.016980 0.034734 0.057467 0.050351 0.060618 0.060835 0.113681 0.148510 0.066057 0.110799 0.114035 0.232714 15.047900
-0.280465 0.814124 -0.295011 -0.288036 -5.957900 0.016360 5.082910 0.642032 0.272231 0.161017 0.000120 0.032148 0.029194 0.069053 0.055111 0.082306 0.041947 0.149210 0.138523 0.047481 0.143367 0.162281 0.211879 16.965700
-0.346959 1.170670 -0.153211 -0.605708 -4.450940 0.023604 5.983920 0.222178 0.257287 0.151038 0.000410 0.015012 0.034216 0.063964 0.053051 0.062712 0.043610 0.125820 0.123131 0.066790 0.107282 0.105371 0.275641 14.780300
0.008120 0.432122 -0.355694 -0.664574 -5.104930 0.021475 4.171480 0.316162 0.236038 0.154617 0.000227 0.022207 0.028843 0.060624 0.046153 0.070103 0.043128 0.115928 0.136203 0.054202 0.102587 0.139066 0.220269 14.556600
0.123779 0.271968 -0.343769 -0.742395 -4.546530 0.020090 3.417660 0.313267 0.268002 0.155674 0.000390 0.021242 0.036804 0.059220 0.043248 0.062087 0.053567 0.135916 0.115966 0.062644 0.134383 0.143158 0.175617 15.673600
-0.299008 0.885782 -0.310122 -0.354206 -5.450270 0.028975 5.047840 0.055899 0.232377 0.159576 0.000330 0.016379 0.034906 0.064870 0.055389 0.061972 0.038005 0.128096 0.134611 0.043510 0.112051 0.120516 0.264933 14.655700
0.026719 0.284039 -0.413855 -0.469800 -5.665350 0.007526 1.100730 9.029350 0.251882 0.156018 0.000487 0.020600 0.032374 0.065659 0.059929 0.050769 0.036171 0.124210 0.133938 0.053722 0.108457 0.170381 0.171982 15.000400
0.270465 -0.159291 -0.400276 -0.600729 -4.729960 0.015311 1.125060 5.435450 0.167676 0.154829 0.000205 0.021907 0.034071 0.066803 0.061777 0.056640 0.036652 0.139892 0.121777 0.072213 0.090286 0.100725 0.213513 15.285700
0.295540 -0.182887 -0.423624 -0.672008 -4.817510 0.012149 1.372140 4.272830 0.196433 0.164244 0.000270 0.018637 0.041577 0.080428 0.050863 0.058405 0.039089 0.136500 0.125914 0.071429 0.136523 0.109970 0.192233 15.487700
0.045441 0.453432 -0.300453 -0.740307 -4.927840 0.014778 4.012780 0.332093 0.250267 0.167909 0.000110 0.015176 0.029491 0.081523 0.051936 0.054096 0.048981 0.150114 0.116855 0.062998 0.148673 0.120654 0.206173 14.922000
0.129976 0.075000 -0.459843 -0.551962 -5.038520 0.015723 1.128140 8.691850 0.210274 0.138013 0.000237 0.017502 0.043700 0.085839 0.043276 0.050994 0.037980 0.120334 0.131828 0.034435 0.107594 0.152541 0.214286 14.676600
0.096544 0.285765 -0.391276 -0.694004 -5.255030 0.011361 1.442820 7.253960 0.242353 0.150471 0.000430 0.019862 0.037737 0.058708 0.046347 0.060090 0.041882 0.142211 0.136599 0.052477 0.124009 0.171823 0.205870 15.186100
-0.146123 0.363680 -0.531022 -0.213429 -5.944430 0.013336 1.547950 8.886340 0.271546 0.148612 0.000582 0.021455 0.046487 0.063207 0.033887 0.056543 0.037517 0.132937 0.127907 0.044793 0.121584 0.124650 0.190379 15.173600
0.138892 0.129480 -0.414532 -0.562048 -4.889170 0.014623 1.476260 7.230440 0.190052 0.140341 0.000182 0.026576 0.031561 0.059308 0.047692 0.061009 0.037575 0.126415 0.124400 0.044841 0.104389 0.124324 0.214715 14.722700
-0.382027 0.949574 -0.300313 -0.398115 -4.854450 0.016801 5.695480 0.354537 0.227597 0.168012 0.000505 0.018004 0.031392 0.066305 0.053478 0.067889 0.046465 0.137347 0.121594 0.051186 0.106063 0.167789 0.248191 15.735100
-0.020092 0.369648 -0.367432 -0.440253 -5.614130 0.014776 3.873000 0.672635 0.225469 0.176197 0.000312 0.023134 0.035237 0.064445 0.060319 0.075343 0.039536 0.129079 0.139722 0.048767 0.122113 0.119765 0.211771 16.068400
-0.025571 0.338257 -0.464455 -0.494870 -5.237240 0.003427 1.256440 8.374410 0.220106 0.157170 0.000190 0.033497 0.034503 0.062585 0.050564 0.051288 0.037757 0.132641 0.123976 0.067192 0.083797 0.133333 0.252511 15.686100
0.069453 0.108806 -0.474942 -0.451244 -5.325530 0.009344 3.123580 0.196783 0.176598 0.185802 0.000282 0.022185 0.051358 0.066869 0.044796 0.047927 0.044994 0.135592 0.143094 0.054051 0.073622 0.095275 0.243346 15.719700
0.023350 0.509851 -0.234386 -0.653962 -5.574150 0.010978 4.110520 0.170117 0.270049 0.187354 0.000047 0.025241 0.036118 0.085701 0.060812 0.054491 0.045846 0.140753 0.134494 0.076147 0.139733 0.158740 0.194094 16.418800
-0.122081 0.495971 -0.472883 -0.500764 -5.091080 0.003793 1.474700 9.167230 0.234806 0.150610 0.000192 0.022874 0.035840 0.058982 0.048453 0.064615 0.041473 0.138867 0.124828 0.052837 0.129922 0.082077 0.262105 15.121000
0.147656 0.161281 -0.419658 -0.728498 -4.751610 0.023403 3.600150 0.092358 0.216546 0.148244 0.000430 0.024547 0.046582 0.075092 0.030803 0.055209 0.046970 0.144497 0.130441 0.057752 0.137776 0.136681 0.242591 16.115400
0.253758 0.199905 -0.366766 -0.932617 -4.636220 0.003653 1.070080 8.589590 0.234704 0.163254 0.000422 0.021836 0.038469 0.051976 0.040312 0.057707 0.048159 0.127065 0.126112 0.070382 0.118106 0.160970 0.193237 14.963100
-0.141340 0.527215 -0.473764 -0.518904 -5.294800 0.000549 1.635810 9.482670 0.235292 0.149311 0.000137 0.023105 0.041664 0.071755 0.046224 0.067408 0.036102 0.131970 0.126861 0.059175 0.127596 0.133105 0.229476 15.290500
-0.014641 0.315683 -0.412045 -0.356084 -5.429270 0.009759 1.349710 9.733880 0.214276 0.148711 0.000137 0.022108 0.034158 0.060829 0.057567 0.061200 0.043572 0.124129 0.125275 0.050856 0.102909 0.173848 0.206319 15.058400
0.007381 0.235032 -0.444638 -0.392253 -5.544660 0.013826 1.356160 9.433170 0.239462 0.152496 0.000352 0.019395 0.034719 0.073450 0.049795 0.050572 0.038550 0.139174 0.121574 0.043909 0.125745 0.205492 0.201964 14.906300
-0.523611 1.148010 -0.375193 -0.153626 -5.776210 0.020350 6.379700 0.144357 0.268474 0.159305 0.000095 0.021235 0.042247 0.085550 0.036939 0.068879 0.036172 0.148987 0.133400 0.051456 0.131825 0.190660 0.284737 15.383600
0.142227 0.307147 -0.288571 -0.723546 -4.940120 0.019932 3.638290 0.591356 0.216193 0.155074 0.000407 0.024807 0.035031 0.051841 0.053159 0.062248 0.039566 0.112474 0.119389 0.072376 0.090686 0.135446 0.226947 15.053100
0.147018 0.289923 -0.375489 -0.781946 -5.130150 0.024754 3.373170 0.137786 0.275584 0.148320 0.000225 0.027116 0.046385 0.053609 0.035006 0.051899 0.052141 0.146610 0.128687 0.065988 0.146622 0.147163 0.193618 15.765400
0.275941 0.193520 -0.320780 -0.963616 -4.185410 0.012109 1.082950 9.869720 0.179246 0.153281 0.000640 0.025361 0.030153 0.059263 0.049268 0.056153 0.046009 0.143847 0.121905 0.066182 0.097856 0.123759 0.225360 16.066600
-0.132286 0.533376 -0.366929 -0.358317 -5.545170 0.019672 3.806500 0.637338 0.250432 0.165982 0.000002 0.024227 0.032302 0.054460 0.051940 0.073728 0.041547 0.124427 0.130362 0.059576 0.117505 0.136800 0.173284 14.769900
-0.004983 0.349410 -0.445104 -0.538750 -5.539290 0.002594 1.206160 8.380260 0.274116 0.168594 0.000147 0.024907 0.032182 0.063057 0.052856 0.051749 0.041599 0.150600 0.117371 0.049284 0.141930 0.170696 0.196292 15.212200
0.407732 -0.002718 -0.360703 -1.205030 -3.903620 0.011858 2.697650 0.394409 0.201126 0.175295 0.000712 0.021264 0.048303 0.056177 0.042721 0.052574 0.061315 0.114411 0.127747 0.095743 0.106728 0.134588 0.167781 16.519000
-0.443292 0.943047 -0.378710 -0.331964 -5.368460 0.015682 5.532330 0.448590 0.239300 0.186170 0.000010 0.017483 0.042259 0.075591 0.039748 0.060272 0.038211 0.147623 0.127108 0.040184 0.135212 0.178788 0.238780 14.480300
-0.021496 0.374023 -0.407004 -0.541972 -5.265180 0.000195 1.383220 8.150890 0.221167 0.165083 0.000640 0.016875 0.032369 0.052673 0.049285 0.060199 0.036164 0.132418 0.122250 0.061170 0.114916 0.157895 0.219541 14.457900
0.162774 0.027690 -0.390884 -0.499120 -5.204530 0.018374 2.831090 0.318223 0.181049 0.165899 0.000212 0.018605 0.039168 0.053172 0.048009 0.050496 0.038250 0.146126 0.121630 0.044827 0.083131 0.145068 0.199140 14.210700
0.193139 0.337471 -0.253915 -0.861711 -4.936610 0.014258 3.540490 0.351756 0.223627 0.182717 0.000122 0.035380 0.031672 0.071411 0.051763 0.058672 0.046727 0.119132 0.131628 0.059096 0.123900 0.141586 0.180075 16.399900
0.106384 0.198116 -0.438339 -0.626213 -4.901810 0.007411 1.344770 7.402340 0.226003 0.152298 0.000237 0.020489 0.042625 0.060360 0.042262 0.053139 0.047261 0.127248 0.118056 0.060167 0.122033 0.151325 0.190406 14.834300
0.131693 0.094324 -0.437998 -0.492631 -5.657150 0.007286 0.868889 8.685930 0.220424 0.155082 0.000132 0.024497 0.029152 0.059079 0.049125 0.065451 0.041683 0.117832 0.143164 0.053044 0.110495 0.093570 0.170103 14.542100
0.090858 0.148584 -0.453685 -0.426048 -5.732180 0.011091 1.116600 8.612760 0.265834 0.148293 0.000692 0.018252 0.037042 0.068716 0.044970 0.051206 0.039587 0.135194 0.127099 0.047896 0.125498 0.127951 0.163727 15.195500
-0.048409 0.431555 -0.434800 -0.546217 -5.092390 0.000407 1.419660 9.125030 0.231296 0.153875 0.000305 0.019898 0.029356 0.063092 0.051102 0.070900 0.042568 0.129412 0.125191 0.058625 0.128563 0.111300 0.197562 14.999000
0.136260 -0.131969 -0.523831 -0.348364 -5.613010 0.014362 2.135590 0.344023 0.191597 0.167010 0.000215 0.017393 0.060545 0.073914 0.029430 0.051360 0.038988 0.119676 0.139883 0.056335 0.078975 0.152506 0.194793 14.577300
-0.154436 0.556985 -0.426327 -0.517146 -4.921660 0.020520 4.234300 0.293610 0.218919 0.167241 0.000110 0.020362 0.040603 0.050012 0.039756 0.054351 0.046779 0.134393 0.120887 0.065006 0.099437 0.112454 0.242470 14.196500
0.252958 -0.152056 -0.458447 -0.585996 -5.101770 0.013349 1.609220 3.075800 0.173079 0.152012 0.000367 0.024414 0.041500 0.092311 0.046909 0.058882 0.041960 0.106066 0.136981 0.053258 0.088610 0.143605 0.169832 16.104700
0.185010 0.116577 -0.414396 -0.728031 -4.999280 0.010184 1.019100 9.268510 0.251224 0.153885 0.000652 0.028578 0.042193 0.062601 0.050881 0.054572 0.038412 0.137155 0.124766 0.063191 0.136605 0.141817 0.187259 16.645500
0.096117 0.162899 -0.455080 -0.509741 -5.489460 0.005181 1.170200 7.030350 0.305926 0.159016 0.000147 0.014767 0.031150 0.072510 0.052805 0.054492 0.038220 0.159630 0.126219 0.048103 0.147438 0.178942 0.165748 14.399900
0.114934 0.276711 -0.317884 -0.634171 -5.311360 0.016532 3.552540 0.289719 0.265401 0.158585 0.000752 0.019990 0.034025 0.055237 0.052848 0.064890 0.041721 0.146603 0.137253 0.071023 0.144603 0.137330 0.189112 16.010400
0.033377 0.421558 -0.314038 -0.545453 -5.307120 0.019284 4.142970 0.274578 0.258579 0.155501 0.000362 0.017358 0.026882 0.069672 0.050039 0.055316 0.042085 0.120223 0.123056 0.055977 0.105995 0.119251 0.209600 14.205400
0.012527 0.387537 -0.409513 -0.636090 -5.054880 0.002866 1.706860 8.167160 0.207398 0.146600 0.000567 0.021344 0.031996 0.072488 0.062205 0.075022 0.039297 0.119788 0.127303 0.065188 0.079404 0.116704 0.220172 16.325200
0.065545 0.350365 -0.376588 -0.744518 -4.957930 0.006211 1.359260 9.248630 0.212395 0.147711 0.001022 0.020854 0.030705 0.058917 0.049958 0.064545 0.048454 0.120538 0.139710 0.054682 0.095855 0.131170 0.240037 16.323000
-0.113419 0.501964 -0.454934 -0.524502 -5.346890 0.000799 1.655300 8.811380 0.225278 0.147304 0.000337 0.019890 0.034862 0.071194 0.043211 0.061292 0.038848 0.119107 0.130733 0.043117 0.109904 0.124638 0.217517 14.566500
-0.089547 0.459259 -0.464950 -0.492933 -5.300640 0.000006 1.333490 8.612770 0.227418 0.157350 0.000277 0.034439 0.035493 0.066168 0.043916 0.062351 0.037072 0.124243 0.133450 0.051012 0.111950 0.139869 0.192776 15.961200
-0.562218 1.350450 -0.180716 -0.216390 -5.970060 0.017418 6.407860 0.225462 0.260251 0.163039 0.000322 0.030155 0.035666 0.074518 0.048733 0.072550 0.045649 0.125699 0.142694 0.065444 0.094058 0.156061 0.267630 16.844200
0.126399 0.266641 -0.406259 -0.811194 -4.446360 0.024270 3.556570 0.128361 0.225061 0.157988 0.000282 0.017815 0.057439 0.058400 0.030597 0.063358 0.055809 0.139587 0.127266 0.066908 0.151633 0.113249 0.191231 15.800100
